id,address
4063124,4601 S LOWELL BLVD APT D
4063152,2269 BELLAIRE ST
4063168,12461 HICKMAN PL
4063170,12492 HICKMAN PL
4063173,12561 HICKMAN PL
4082285,2340 S HOOKER WAY
4115311,2355 S HOOKER WAY
4115327,3540 KRAMERIA ST
4115329,3550 KRAMERIA ST
4115330,3560 KRAMERIA ST
4115338,4135 FILLMORE ST
4125722,3541 WYNKOOP ST
4126336,855 S RARITAN ST
4132887,3338 ARAPAHOE ST
4132888,3535 WYNKOOP ST
4132891,1702 WAZEE ST
4132905,4980 ELIOT ST
4132916,14923 LACKLAND PL
4132925,4134 VALLEJO ST
4132930,4131 VALLEJO ST
4132933,3944 ULSTER ST
4132935,3925 ONEIDA ST
4132936,3905 ONEIDA ST
4132938,6900 SMITH RD
4132941,6960 SMITH RD
4132942,3985 NEWPORT ST
4132943,3965 NEWPORT ST
4132946,3029 S GRAPE WAY
4132951,3045 S GRAPE WAY
4132971,12982 E ELGIN PL
4140064,1983 S WOLCOTT CT
4140069,19360 E 41ST AVE
4140081,2630 S FEDERAL BLVD APT C
4140088,2630 S FEDERAL BLVD APT F
4140093,851 S RARITAN ST
4140111,1650 S VRAIN ST
4147858,5001 SHERMAN ST
4147967,2067 S VRAIN ST
4166114,4668 CORNISH WAY
4166117,4427 CORNISH WAY
4166141,3062 S GRAY ST
4166145,3032 S GRAY ST
4166178,1225 S FEDERAL BLVD
4166182,2885 W LOUISIANA AVE # 12
4210960,3048 S CHERRY WAY
4210995,160 GROVE ST
4218835,2740 W YALE AVE
4218836,2761 W YALE AVE
4218838,2751 W YALE AVE
4218840,1365 COLUMBINE ST APT 206
4218845,1410 YORK ST APT 21
4218848,1410 YORK ST APT 16
4218851,3020 N ELIZABETH ST
4218858,807 YATES ST
4218860,961 XAVIER ST
4218874,909 WOLFF ST
4218881,2851 S ELM ST
4218887,3042 S CHERRY WAY
4218890,3064 S CHERRY WAY
4218896,14832 ELMENDORF PL
4218900,14833 ELMENDORF PL
4218904,5332 ELKHART ST
4218905,14853 ELMENDORF PL
4218913,1305 W EXPOSITION AVE
4218915,20911 E 45TH AVE
4218924,1638 WABASH ST
4218949,8300 FAIRMOUNT DR UNIT X104
4218952,4599 WYANDOT ST
4218958,4598 WYANDOT ST
4218974,1843 S DECATUR ST
4218975,1803 S DECATUR ST
4218999,5065 ALCOTT ST
4219002,5078 ALCOTT ST
4219003,5068 ALCOTT ST
4219007,5056 ALCOTT ST
4219014,14803 E 47TH AVE
4219016,950 N OGDEN ST APT 1
4219022,937 N CLARKSON ST APT 305
4219028,937 N CLARKSON ST APT 205
4219039,3024 FOREST ST
4219040,3030 FOREST ST
4219060,3663 S SHERIDAN BLVD APT A2
4219061,3663 S SHERIDAN BLVD APT H16
4219068,3934 N HUMBOLDT ST
4219070,3783 N FRANKLIN ST
4219072,3777 N FRANKLIN ST
4219075,3795 N FRANKLIN ST
4219086,3119 STUART ST
4219088,3133 STUART ST
4219095,10 S HAZEL CT
4219101,7345 MONTVIEW BLVD
4219104,1941 ROSLYN ST
4219108,1965 ROSEMARY ST
4219133,1366 N HUMBOLDT ST
4219137,3615 N FRANKLIN ST
4219142,3640 N HUMBOLDT ST
4219146,3543 HUDSON ST
4219147,3528 HUDSON ST
4219150,1561 S PENNSYLVANIA ST
4219159,1678 S PENNSYLVANIA ST
4219161,1674 S PENNSYLVANIA ST
4219166,1675 S PENNSYLVANIA ST
4219186,4326 W CENTER AVE
4219198,15555 E 40TH AVE UNIT 74
4219211,20023 E 49TH AVE
4219221,159 S CANOSA CT
4219251,3226 N YORK ST
4219273,3620 N SAINT PAUL ST
4219282,2625 WALNUT ST
4219283,3405 WALNUT ST
4219285,4350 BROADWAY
4219288,4330 KALAMATH ST
4219289,3356 PECOS ST
4219290,4309 ELATI ST
4219291,3850 MARIPOSA ST
4219295,3990 FOX ST
4219296,3936 FOX ST
4219298,4001 FOX ST
4219307,1920 S KING ST
4219308,1931 S KING ST
4219310,1941 S KING ST
4219321,1555 S ZENOBIA ST
4219324,1545 S ZENOBIA ST
4219327,1540 S ZENOBIA ST
4219329,154 GROVE ST
4219335,138 GROVE ST
4219346,2689 S MEADE ST
4219350,3440 W CUSTER PL
4219358,5076 CRYSTAL WAY
4227201,4815 LOWELL BLVD
4227202,4820 LOWELL BLVD
4227207,550 S SHOSHONE ST
4227213,4690 FILLMORE ST
4227214,4710 FILLMORE ST
4227222,4745 GAYLORD ST
4227227,4720 GAYLORD ST
4227228,4768 GAYLORD ST
4250271,3914 JASON ST
4250275,3957 JASON ST
4250284,5009 VALLEJO ST
4250286,4915 ZUNI ST
4250295,1640 WILLOW ST
4250309,4483 XAVIER ST
4250330,1320 PERRY ST
4250331,1315 PERRY ST
4272419,4459 RARITAN ST
4272426,2976 N GLENCOE ST
4272453,2075 S XAVIER ST
4272461,1811 S KNOX CT
4272462,1815 S KNOX CT
4272472,5000 E MARTIN LUTHER KING JR BLVD
4272483,2 S LOWELL BLVD
4272487,6720 E MISSISSIPPI AVE APT E
4272493,7250 EASTMOOR DR APT 103
4272496,7000 E QUINCY AVE APT 102
4272506,7255 E QUINCY AVE APT 201
4272508,900 WYANDOT ST
4272510,1339 W BYERS PL
4272511,950 VALLEJO ST
4272514,1220 S LIPAN ST
4272520,2395 W 2ND AVE
4272521,876 S LIPAN ST
4272531,4953 CLAYTON ST
4272536,4582 DEEPHAVEN CT
4272542,1561 W BEEKMAN PL
4272546,1505 W STOLL PL
4272554,1290 S UTICA ST
4272565,21056 E 39TH AVE
4272566,21050 E 39TH AVE
4277671,4662 GENOA ST
4277684,4815 FILLMORE ST
4277690,4720 HIGH ST
4277695,1901 E 47TH AVE
4277699,2159 S CORONA ST
4277711,2003 S CORONA ST
4277729,1201 S FILLMORE ST
4277731,1254 S COLUMBINE ST
4277755,3601 N ADAMS ST
4277771,20788 E 38TH PL
4277775,2875 N MONACO STREET PKWY
4277800,19768 E 41ST AVE
4277803,2103 N GILPIN ST
4277808,2210 N FRANKLIN ST
4277821,2626 S GROVE ST
4277822,4855 DECATUR ST
4277838,20722 E 43RD AVE
4277856,2277 S DECATUR ST
4277861,2798 W ILIFF AVE
4277864,1155 YOSEMITE ST
4277868,1105 WABASH ST
4277878,15012 BOLLING DR
4277887,7505 W YALE AVE UNIT 2805
4277897,195 YOUNG CT
4277900,194 YOUNG CT
4277905,1565 S HAZEL CT
4277907,3535 E MISSISSIPPI AVE
4277920,1060 S COOK ST
4294993,4000 ODESSA ST
4300220,2900 S YATES ST
4300236,764 S PECOS ST
4300243,14760 E 52ND AVE
4300246,5202 ELKHART ST
4300257,2430 N VINE ST
4300263,2450 N VINE ST
4300266,3944 NEWTON ST
4300286,1810 S LOWELL BLVD
4304230,4503 FILLMORE ST
4304235,4473 DUNKIRK WAY
4304238,4474 DUNKIRK WAY
4304254,1148 S STEELE ST
4304258,4710 THOMPSON CT
4304262,4730 THOMPSON CT
4304274,1656 S STUART ST
4304275,1680 S STUART ST
4304279,3642 N CLAYTON ST
4304289,4344 GAYLORD ST
4304290,4312 YORK ST
4304297,4954 JASPER CT
4304302,4923 JASPER CT
4304316,647 N GILPIN ST
4304320,617 N GILPIN ST
4304322,607 N GILPIN ST
4315806,3528 LIPAN ST
4315813,4205 FOX ST
4315822,4101 ORLEANS CT
4315853,2834 JAVA CT
4315863,2367 CHERRY ST
4315875,485 S YATES ST
4315881,5035 W VIRGINIA AVE
4364815,2616 UTICA ST
4364822,2939 WYANDOT ST
4364823,2480 W CAITHNESS PL APT 8
4400629,117 S DECATUR ST
4421932,1313 N WILLIAMS ST APT 505
4421939,1200 N HUMBOLDT ST APT 1103
4421943,1200 N HUMBOLDT ST APT 1004
4421947,2944 VALLEJO ST
4421948,2942 VALLEJO ST
4421958,500 WOLFF ST
4421960,5542 SCRANTON ST
4421968,1421 UTICA ST
4421998,2929 W FLOYD AVE APT 117
4422004,240 S JULIAN ST
4422005,236 S JULIAN ST
4422007,226 S JULIAN ST
4422028,3281 NIAGARA ST
4422054,1033 26TH ST
4422055,1035 26TH ST
4422056,1037 26TH ST
4422062,920 27TH ST
4422063,1980 VERBENA ST
4422070,4722 GRANT ST
4422072,4711 GRANT ST
4422076,348 E 47TH AVE
4430191,2090 S IRVING ST
4433643,5001 E ILIFF AVE
4433654,125 DELAWARE ST
4433655,362 DELAWARE ST
4433656,91 ELATI ST
4433667,777 N WASHINGTON ST APT 504
4433670,888 N LOGAN ST APT 2B
4438911,615 S QUIVAS ST
4443654,15804 ROBINS DR
4443658,15904 ROBINS DR
4443663,5533 JASPER ST
4443672,4849 STUART ST
4443673,4310 W 46TH AVE
4451319,5300 E CHERRY CREEK SOUTH DR APT 1301
4464804,4306 WOLFF ST
4465967,2645 S FRANKLIN ST
4467605,7680 E GUNNISON PL
4472785,837 E 17TH AVE APT 103
4473785,1830 W 52ND AVE
4473792,1800 LAWRENCE ST # U-C
4473795,476 N CLARKSON ST
4474311,1902 S MICHIGAN WAY
4474324,9255 E LEHIGH AVE APT 204
4474327,4117 TEJON ST UNIT D
4484338,1300 TAMARAC ST
4484359,3025 UMATILLA ST UNIT 205
4484367,2229 W 30TH AVE
4484379,177 W ALAMEDA AVE
4484867,2801 S NEWLAND ST
4486651,1285 COLORADO BLVD APT 8
4486655,1121 ALBION ST APT 509
4486660,1121 ALBION ST APT 906
4486662,1155 ASH ST APT 407
4486713,9700 E ILIFF AVE APT I101
4486716,3442 S VRAIN ST
4486718,3732 NAVAJO ST
4492458,935 S VRAIN ST
4492463,4802 W 8TH AVE
4492466,1745 RACE ST
4492470,20795 E 47TH AVE
4494669,1040 S HARRISON ST
4494671,760 JERSEY ST
4494672,755 JASMINE ST
4494675,630 JERSEY ST
4494692,635 S GLENCOE ST
4497485,351 S QUITMAN ST
4497489,1624 LOWELL BLVD
4509240,7335 RICHTHOFEN PL
4509244,14561 E ELK PL
4509245,3595 N MONACO STREET PKWY
4509250,300 W 11TH AVE UNIT 9B
4509256,4805 CHASE ST
4509259,1320 KNOX CT
4509260,2860 WELTON ST
4509265,137 JULIAN ST
4509274,3601 W 25TH AVE
4511715,3625 W 24TH AVE
4511718,3554 W 25TH AVE
4511721,3558 W 25TH AVE
4511731,716 DEXTER ST
4511741,183 S HUMBOLDT ST
4511788,3400 S FAIRFAX ST
4511790,120 MONACO PKWY
4521006,1921 S KNOX CT
4538039,591 S LOWELL BLVD
4539637,2854 YOSEMITE ST
4558283,3730 N YORK ST
4580813,1947 S NEWTON ST
4580829,849 LIPAN ST
4580839,9029 E OXFORD DR
4580842,1827 N GRANT ST UNIT 703
4582909,5995 W HAMPDEN AVE UNIT C4
4582911,9201 E NASSAU AVE
4582932,5151 MEADE ST
4582935,5147 NEWTON ST
4582936,5121 MEADE ST
4595238,3333 BLAKE ST # F
4595244,1564 S MILWAUKEE ST
4595245,1351 S MILWAUKEE ST
4623936,1265 RACE ST APT 505
4623953,4457 INCA ST
4623958,3050 W OHIO AVE
5112626,2970 S ROSEMARY ST
5112635,3230 S PONTIAC ST
5112655,222 S RALEIGH ST
5112670,1439 S PENNSYLVANIA ST
5112702,2875 S UNIVERSITY BLVD
5112704,2710 S HUMBOLDT ST
5112709,2841 S YORK ST
5112717,5135 DEEPHAVEN CT
5112737,709 31ST ST
5112759,4782 CLAUDE CT
5112766,3415 DEXTER ST
5112769,4998 IRVING ST
5112775,5855 E MINNESOTA DR
5112792,3700 E DARTMOUTH AVE
5112804,3932 UMATILLA ST
5112816,9315 E CENTER AVE APT 4A
5112838,1745 WAZEE ST APT 4F
5112839,1501 WAZEE ST APT 5B
5112844,3025 JASMINE ST
5112850,1614 YATES ST
5112872,2685 S DAYTON WAY APT 241
5112877,2685 S DAYTON WAY APT 44
5112881,2685 S DAYTON WAY APT 255
5112897,892 S VALLEJO ST
5112906,1811 S QUEBEC WAY APT 236
5112912,701 N PEARL ST APT 503
5112918,1165 GLENCOE ST
7494505,4640 W 30TH AVE
7499096,559 S YATES ST
7503485,2625 N MONROE ST
7503525,937 N CLARKSON ST APT 101
7504949,464 N DOWNING ST
7508634,2918 W 2ND AVE
7508643,531 N OGDEN ST
7508665,344 S CLARKSON ST
7508668,444 S WASHINGTON ST
7508673,6840 E MISSISSIPPI AVE APT B
7508685,3720 LOWELL BLVD
7508689,3415 W 37TH AVE
7512779,1320 S MONACO PKWY APT 2
7512780,1245 S MONACO STREET PKWY
7512782,4315 W KENTUCKY AVE
7512786,1520 YORK ST
7512796,4799 E JEWELL AVE
7512815,571 N PENNSYLVANIA ST
7517714,2054 QUITMAN ST
7517722,402 S JASMINE ST
7542137,2690 KEARNEY ST
7542155,1686 S SHERIDAN BLVD
7542160,3981 N HARRISON ST
7560733,151 S JASMINE ST
7560736,477 S JASMINE ST
7560764,3158 W 8TH AVE
7560863,21559 E 47TH AVE
7560874,3937 PECOS ST
7560973,1995 S IRVING ST
7561064,57 S PEARL ST # 2
7561065,74 N SHERMAN ST
7561092,1235 S WINONA CT
7561198,1585 S HOLLY ST APT 215
7561205,1260 QUINCE ST
7561207,1247 POPLAR ST
7584954,3623 W UNION AVE
7584960,1750 TRENTON ST
7584966,4355 MILWAUKEE ST
7584967,4701 GRANBY WAY
7589940,1871 S JULIAN ST
7589950,4433 S LOWELL BLVD
7589986,700 S ALTON WAY UNIT 6A
7590069,19391 E 41ST PL
7601602,4589 ZUNI ST
7610074,3333 W 30TH AVE
7642547,9105 E LEHIGH AVE APT 95
7642548,9005 E LEHIGH AVE APT 17
7642553,9195 E LEHIGH AVE APT 159
7642560,9105 E LEHIGH AVE APT 54
7642563,4001 W QUINN PL
7642565,4301 W QUINN PL
7642664,5010 QUENTIN ST
7642687,21200 E 42ND AVE
7642695,2768 S JULIAN ST
7642721,395 S RALEIGH ST
7642737,147 W IRVINGTON PL
7642740,174 W BYERS PL
7642803,4715 CHANDLER CT
7650835,217 INCA ST
7650840,2623 S BANNOCK ST
7650852,4344 EAGLE ST
7650856,1543 TRENTON ST # 3
7654376,85 N GRANT ST APT 17
7654382,85 N GRANT ST APT 12
7654395,8561 E 29TH AVE
7654410,4814 PERRY ST
7654511,4383 TENNYSON ST UNIT 2-I
7654517,4430 W 35TH AVE APT 3
7654522,4267 TENNYSON ST UNIT 106
7654581,695 S QUITMAN ST
7654727,1625 S XAVIER ST
7661971,3089 W 18TH AVE
7661984,974 LINLEY CT
7665445,71 S QUITMAN ST
7665453,777 N WASHINGTON ST APT 408
7665457,1029 N PENNSYLVANIA ST APT 3N
7665467,2635 CENTRAL PARK BLVD
7665561,3215 PONTIAC ST
7665562,3223 PONTIAC ST
7669495,130 S WASHINGTON ST
7669527,875 S QUEBEC ST APT 18
7675303,1421 N GILPIN ST APT 5
7675930,3570 W CUSTER PL
7675934,700 S VRAIN ST
7675947,3963 JERICHO ST
7675953,1595 S BELLAIRE ST
7675980,4571 S LOWELL BLVD APT D
7677565,1695 VERBENA ST
7677578,101 HAZEL CT
7677596,219 GALAPAGO ST
7677951,493 S KNOX CT
7678004,1355 UTICA ST
7678188,14940 E 43RD AVE
7678247,4750 S DUDLEY ST APT 30
7678298,901 S OSAGE ST
7681258,912 33RD ST
7681275,1936 WILLOW ST
7681283,920 S HAZEL CT
7681332,303 MADISON ST
7681339,4110 HALE PKWY APT 3K
7681349,1121 ALBION ST APT 606
7681392,85 N OGDEN ST APT 33
7681395,20902 E 44TH AVE
7681478,4546 N CLAY ST
7681496,3082 S FLORENCE CT
7697424,3326 N YORK ST
7697426,4782 FONTANA CT
7697447,677 GALAPAGO ST
7697449,1886 S RALEIGH ST
7697451,5401 E WARREN AVE APT 105
7703384,5300 E CHERRY CREEK SOUTH DR APT 1313
7703393,1661 S PEARL ST
7703397,9140 E LEHIGH AVE
7704340,1827 N GRANT ST UNIT 1203
7704366,20342 E 40TH PL
7704413,777 N WASHINGTON ST APT 708
7704418,625 N PENNSYLVANIA ST APT 502
7704421,4640 S GARRISON ST
7704457,4117 TEJON ST UNIT C
7704506,547 FOX ST
7704536,4600 E ASBURY CIR APT 201
7704541,2190 S HOLLY ST UNIT 108
7709094,1418 JULIAN ST
7709099,2250 QUITMAN ST APT 10
7709100,2380 QUITMAN ST
7709101,710 VRAIN ST
7709163,3256 S FOREST ST
7709168,5363 E EASTMAN AVE
7709196,7451 E 26TH AVE UNIT 4
7709197,1546 ELM ST # 1
7709201,2233 KEARNEY ST APT 5
7715110,839 S TEJON ST
7715967,4120 E COLFAX AVE
7716026,3737 N GILPIN ST
7716521,3100 S FEDERAL BLVD APT 103
7716526,3100 S FEDERAL BLVD APT 323
7716538,1555 CALIFORNIA ST APT 412
7716540,720 16TH ST APT 401
7716545,720 16TH ST APT 207
7716569,2330 W ASBURY AVE
7716596,2820 HUDSON ST
7716759,5551 TUCSON ST
7716810,2210 W VIRGINIA AVE
7717097,1620 W CENTER AVE
7717105,1880 S HOOKER ST
7717492,3385 W ALASKA PL
7718384,1665 S COLUMBINE ST
7718469,6000 W FLOYD AVE UNIT 214
7720436,2051 N RACE ST
7728455,21102 E 45TH AVE
7731848,100 RIO GRANDE BLVD
7731849,1520 W 13TH AVE
7731851,1211 DELAWARE ST
7737856,4307 DEARBORN ST
7737863,1770 W PACIFIC PL
7737865,20531 E 45TH AVE
7737866,1853 S HAZEL CT
7738571,14291 E 52ND AVE
7738580,5514 LAREDO ST
7739507,1408 S ONEIDA ST
7739517,2997 S STUART ST
7739545,3960 W MISSISSIPPI AVE
7739546,901 S RALEIGH ST
7739552,9340 E CENTER AVE APT 2B
7739569,1054 LEYDEN ST
7760055,4964 PEARL ST
7760078,2633 E 30TH AVE
7760123,4269 ARGONNE ST
7761672,3490 S EUDORA ST
7761684,4875 S BALSAM WAY UNIT 6-204
7761727,2685 S DAYTON WAY APT 81
7761767,3046 N MILWAUKEE ST
7761794,1625 LARIMER ST APT 3001
7761796,1499 BLAKE ST APT 6P
7761902,1410 JULIAN ST
7761903,4422 W 11TH AVE
7764316,4506 GRANT ST
7764338,3367 S MONACO PKWY APT B
7767961,4993 S GARLAND ST
7808670,2140 S HOLLY ST
7818757,1862 S SHERMAN ST
7843910,4327 SABLE ST
7855904,8481 W UNION AVE APT 13-202
7992461,7366 E PRINCETON AVE
8077576,2958 W MEXICO AVE
8077617,2964 W MEXICO AVE
8077647,2954 W MEXICO AVE
8077672,2974 W MEXICO AVE
8077698,2968 W MEXICO AVE
8092231,4458 GROVE ST
8172219,5050 BRYANT ST
8172220,370 KING ST
8172246,4404 MILWAUKEE ST
8172248,3065 W HARVARD AVE
8175326,432 FILLMORE ST
8175328,549 FILLMORE ST
8180900,2375 S LINDEN CT UNIT 307
8180983,4601 E WYOMING PL
8181002,3529 FEDERAL BLVD
8185493,2621 W 34TH AVE
8205706,2133 KING ST
8223630,3050 N RACE ST
8223686,2636 S FEDERAL BLVD
8223747,4490 WOLFF ST
8231736,3417 W GILL PL
8231891,1316 E 11TH AVE APT B6
8231895,1515 E 9TH AVE APT 302
8231901,909 N LAFAYETTE ST APT 504
8232020,9700 E ILIFF AVE APT E50
8232028,2525 S DAYTON WAY APT 2309
8232043,2985 FAIRFAX ST
8279616,3877 LISBON ST
8279796,2601 S QUEBEC ST APT D
8280869,3832 NAVAJO ST
8280891,4376 LIVERPOOL CT
8283551,818 E 20TH AVE
8283560,516 W 7TH AVE
8283607,19695 E 50TH AVE
8283612,899 N PEARL ST APT 4
8283626,9340 E CENTER AVE APT 4D
8285017,4583 YATES ST
8285167,4701 ZUNI ST
8285223,3011 N MARION ST
8300785,5125 NETHERLAND ST
8300789,2985 S WHITING WAY
8300809,2918 N MARION ST
8300811,2922 GLENARM PL
8300955,953 GARFIELD ST
8300959,8550 E TEMPLE DR
8300982,1705 GAYLORD ST APT 201
8300986,2115 E 14TH AVE APT 10
8300992,1705 GAYLORD ST APT 202
8317561,4770 E LOUISIANA AVE
8322162,19663 E 49TH AVE
8322166,3570 W GILL PL
8322173,321 S WILLIAMS ST
8322174,1520 GLENCOE ST UNIT 11
8322180,3217 N RALEIGH ST
8322182,350 S QUITMAN ST
8322183,1676 S BRYANT ST
8322515,3205 DEXTER ST
8322519,21415 E 44TH AVE
8323058,1250 S MONACO PKWY APT 70
8323059,1250 S MONACO PKWY APT 72
8323065,1250 S MONACO PKWY APT 11
8323077,200 S GILPIN ST
8323093,2745 S KING ST
8323097,1050 S MONACO PKWY UNIT 126
8323099,1226 S MONACO STREET PKWY # 308
8323115,3395 S PONTIAC ST
8323116,3470 S POPLAR ST APT 204
8323632,2500 S YORK ST APT 403
8323635,2101 S JOSEPHINE ST APT 103
8323636,2317 S RACE ST UNIT A
8323645,2303 S RACE ST UNIT A
8323653,572 ADAMS ST
8323655,2725 E 7TH AVENUE PKWY
8348364,605 S ALTON WAY APT 7C
8348365,715 S ALTON WAY UNIT 4B
8349680,4305 W NEVADA PL
8350971,4472 FAIRPLAY WAY
8358286,2811 N CLAYTON ST
8358291,5053 TUCSON WAY
8365404,726 S KEARNEY ST
8365409,934 STUART ST
8365411,3725 N STEELE ST
8365413,4677 JOSEPHINE ST
8370033,3852 VRAIN ST
8370095,14425 ALBROOK DR
8370110,5564 JOPLIN ST
8370141,1593 S ROSLYN ST
8370164,4718 VINE ST
8378377,680 S ALTON WAY UNIT 7B
8391448,2862 JASMINE ST
8391475,1697 S TENNYSON ST
8392043,6372 E MISSISSIPPI AVE
8392059,4821 W 30TH AVE
8392379,976 N DOWNING ST
8392383,470 22ND ST
8395733,421 S DECATUR ST
8404863,2820 SYRACUSE CT
8404879,565 CLAYTON ST
8404897,7863 E 6TH PL
8404914,5950 E KENYON AVE
8404938,1885 S QUEBEC WAY APT B26
8414678,805 S QUITMAN ST
8414681,1196 N GRANT ST APT 404
8417189,4160 NETHERLAND ST
8417190,5118 CLARKSON ST
8417191,5558 PERTH CT
8417200,13172 E 47TH AVE
8417207,1624 S PATTON CT
8417225,4790 SAINT PAUL ST
9352564,2525 S DAYTON WAY APT 1309
9352567,9725 E HARVARD AVE APT 369
9352576,9995 E HARVARD AVE APT 216
9357912,8555 FAIRMOUNT DR APT B102
9362706,1175 VINE ST APT 204
9362707,1265 RACE ST APT 209
9362720,6675 W BERRY AVE
9362733,6000 W FLOYD AVE UNIT 103
9370272,14587 E 51ST PL
9370273,20330 E 46TH AVE
9370825,1234 EUDORA ST
9370827,801 WYANDOT ST
9371920,1311 S BRYANT ST
9377691,1219 DEXTER ST
9377701,1300 DEXTER ST
9377705,1660 N PEARL ST
9377706,710 W COLFAX AVE
9377708,1150 DELAWARE ST
9377711,1199 BANNOCK ST
9377715,723 N SHERMAN ST
9377718,1038 BANNOCK ST
9377719,1751 N GILPIN ST
9382846,180 ROSLYN ST STE 1205
9382850,540 S FOREST ST UNIT V
9382852,540 S FOREST ST UNIT U
9382853,1020 JERSEY ST UNIT 3
9397196,5528 SABLE ST
9398529,3061 NEWPORT ST
9398536,731 GALAPAGO ST
9398549,4047 S WISTERIA WAY
9405775,601 W 11TH AVE APT 504
9443278,3011 W TANFORAN DR
9443287,3317 N HIGH ST
9443961,20000 MITCHELL PL UNIT 51
9455825,3347 S MONACO PKWY APT D
9466135,2778 FLORENCE ST
9467148,58 XAVIER ST
9467206,665 S PECOS ST
9472471,855 N PENNSYLVANIA ST APT 403
9472472,625 N PENNSYLVANIA ST APT 103
9472489,46 W 1ST AVE
9472491,429 ACOMA ST
9472500,4129 ZENOBIA ST
9472503,3890 SHERIDAN BLVD
9472694,1668 S WINONA CT
9472710,2470 W VASSAR AVE
9478804,2700 S HOLLY ST APT 217
9491693,5255 MEMPHIS ST UNIT 105
9505235,3212 OLIVE ST
9505238,1568 S LOWELL BLVD
9505240,625 N PENNSYLVANIA ST APT 211
9505241,555 S MEADE ST
9505248,1629 N CLARKSON ST APT 24
9505313,21221 E 44TH AVE
9505315,3920 N JACKSON ST
9509944,1380 QUITMAN ST
9509955,551 N PEARL ST APT 301
9509975,3403 W GILL PL
9509990,1560 N OGDEN ST APT D
9510007,18756 E 51ST PL
10379944,1445 N DOWNING ST
10379951,1050 N HUMBOLDT ST
10379954,1660 GAYLORD ST
10379968,1633 S IVY WAY
10379984,4467 WINONA CT
10379991,3210 OSCEOLA ST
10409495,4535 W 7TH AVE
10409565,1821 W 38TH AVE
10409569,1155 S TENNYSON ST
10409573,447 S PERRY ST
10409574,1165 YOSEMITE ST
10409581,1130 S NAVAJO ST
10416788,3055 S CLERMONT DR
10416791,3095 S CLERMONT DR
10416809,1195 S JACKSON ST
10416810,1160 S MADISON ST
10416813,3701 E FLORIDA AVE
10416846,2454 S DELAWARE ST
10417124,612 MILWAUKEE ST
10418475,3221 IVANHOE ST
10426957,187 JULIAN ST
10426972,5177 CARSON ST
10426975,4317 N CLAY ST
10426976,137 S WINDSOR DR
10433357,2260 S VALLEY HWY APT 2
10433358,2700 S HOLLY ST APT 215
10433362,9360 E CENTER AVE APT 6A
10433363,9385 E CENTER AVE APT 8C
10433365,9300 E CENTER AVE APT 8B
10433372,610 S CLINTON ST APT 9B
10433375,5300 E CHERRY CREEK SOUTH DR APT 1327
10439393,680 S ALTON WAY UNIT 2C
10453895,4631 GENOA ST
10453901,4409 BEACH CT
10453902,972 S RALEIGH ST
10453937,3140 N HIGH ST
10464547,278 S LINCOLN ST
10464558,2308 W 34TH AVE
10464568,1974 S HURON ST
10464569,1907 S GALAPAGO ST
10464570,2090 S GALAPAGO ST
10464573,3315 W HARVARD AVE
10464580,7777 E 23RD AVE UNIT 1004
10464673,4490 S UTICA ST
10464682,3136 N HIGH ST
10489646,18985 BURLINGTON PL
10495256,2685 S DAYTON WAY APT 78
10495262,2685 S DAYTON WAY APT 17
10495270,200 N SHERMAN ST APT 1
10495275,4760 S WADSWORTH BLVD UNIT F108
10495288,8005 E COLORADO AVE APT 3
10503534,1285 JOSEPHINE ST APT 1
10503536,1135 ELIZABETH ST APT 202
10503538,1135 ELIZABETH ST APT 302
10522587,3663 S SHERIDAN BLVD APT J2
10556315,9655 E CENTER AVE APT 12D
10563629,2383 HUDSON ST
10564245,1532 SAINT PAUL ST
10564254,3248 N ELIZABETH ST
10575871,6495 E HAPPY CANYON RD APT 165
10575877,7700 E 29TH AVE UNIT 401
10576153,9005 E LEHIGH AVE APT 39
10576157,9255 E LEHIGH AVE APT 223
10661796,3025 N FILLMORE ST
10683840,6650 E ARIZONA AVE APT 131
10696259,1812 E 25TH AVE
10705111,1375 S VRAIN WAY
10705112,2222 W JEWELL AVE
10705120,3939 S BOSTON ST
10711929,8260 E 29TH AVE
10711952,9075 E NASSAU AVE
10724577,6800 E TENNESSEE AVE APT 672
10724579,1220 S XAVIER ST
10729611,2911 N SAINT PAUL ST
10744864,1925 VALENTIA ST
10752719,6800 E TENNESSEE AVE APT 311
10752733,3560 S DAHLIA ST
10832689,5761 CEYLON ST
10832695,19067 E 57TH PL
10849143,1995 WEWATTA ST
10849432,2145 N BROADWAY
10849433,800 N PEARL ST APT 301
10862720,1135 ELIZABETH ST APT 103
10864228,1523 BRUCE RANDOLPH AVE
10864231,1600 W 33RD AVE
10864232,1538 WAZEE ST
10864239,909 N LOGAN ST APT 7E
10864245,888 N LOGAN ST APT 5A
10889950,738 W 2ND AVE
10889955,2154 S GILPIN ST
10889957,2509 N OGDEN ST
10889959,1874 S STUART ST
10889983,2130 S IRVING ST
10889984,4360 ARGONNE ST
10889985,1371 MEADE ST
10890004,1390 S HOLLY ST
10890023,3433 N GAYLORD ST
10890030,1385 S VALLEJO ST
10890078,3894 N COOK ST
10890096,18653 E 42ND PL
10890098,4914 ENID WAY
10890129,4451 DULUTH WAY
10890133,7995 E MISSISSIPPI AVE APT A2
10890143,519 S LINCOLN ST
10890160,4966 SAINT PAUL ST
10890164,1265 VERBENA ST
10891154,550 E 12TH AVE APT 908
